run_accession	total_bases	total_spots	isolate	collection_date	geo_loc_name	host	biosample	library_strategy	library_selection	platform	instrument	bioproject	host_category
SRR31016561	82539364	280818	24-028512-001	2024	USA	Cattle	SAMN44308633	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016562	55937758	189722	24-028510-003	2024	USA	Cattle	SAMN44308632	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016563	55098805	186212	24-028510-002	2024	USA	Cattle	SAMN44308631	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016564	67308320	227621	24-028508-001	2024	USA	Cattle	SAMN44308630	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016565	111041611	375188	24-028506-001	2024	USA	Cattle	SAMN44308661	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016566	51923611	174810	24-027477-001	2024	USA	Cattle	SAMN44308640	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016567	74593368	251891	24-028504-001	2024	USA	Cattle	SAMN44308629	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016568	76965911	262794	24-028502-001	2024	USA	Cattle	SAMN44308628	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016569	80402301	272073	24-028495-001	2024	USA	Cattle	SAMN44308627	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016570	60462807	206022	24-028494-001	2024	USA	Cattle	SAMN44308626	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016571	61627408	208854	24-028491-001	2024	USA	Cattle	SAMN44308625	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016572	91100221	307516	24-028490-004	2024	USA	Cattle	SAMN44308660	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016573	96485637	325193	24-028490-003	2024	USA	Cattle	SAMN44308659	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016574	85383831	287776	24-028490-001	2024	USA	Cattle	SAMN44308658	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016575	112794634	380740	24-028489-010	2024	USA	Cattle	SAMN44308657	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016576	118225517	399655	24-028489-009	2024	USA	Cattle	SAMN44308656	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016577	85342619	287886	24-027475-002	2024	USA	Cattle	SAMN44308639	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016578	108523424	366485	24-028489-008	2024	USA	Cattle	SAMN44308655	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016579	87666589	295615	24-028489-007	2024	USA	Cattle	SAMN44308654	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016580	95762212	322440	24-028489-006	2024	USA	Cattle	SAMN44308653	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016581	86660290	291569	24-028489-005	2024	USA	Cattle	SAMN44308652	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016582	163680285	552673	24-028489-004	2024	USA	Cattle	SAMN44308651	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016583	116430323	391766	24-028489-003	2024	USA	Cattle	SAMN44308650	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016584	80377545	270619	24-028489-002	2024	USA	Cattle	SAMN44308649	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016585	75515759	254455	24-028489-001	2024	USA	Cattle	SAMN44308648	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016586	30338738	103089	24-028356-003	2024	USA	Cattle	SAMN44308624	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016587	41905210	142930	24-028356-002	2024	USA	Cattle	SAMN44308623	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31016588	71914791	242534	24-027475-001	2024	USA	Cattle	SAMN44308638	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31016589	82996891	279287	24-027459-002	2024	USA	Cattle	SAMN44308636	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932711	537789495	1819182	24-027653-001	2024	USA	CATTLE	SAMN44102778	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932712	491344486	1658393	24-027652-001	2024	USA	CATTLE	SAMN44102777	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932713	549896016	1860973	24-027651-001	2024	USA	CATTLE	SAMN44102776	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932714	182475113	616461	24-027650-001	2024	USA	CATTLE	SAMN44102775	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932715	44532988	149967	24-027098-002	2024	USA	CATTLE	SAMN44102774	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932716	55480495	186578	24-026219-007	2024	USA	CATTLE	SAMN44102773	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932717	128966704	440190	24-028305-002	2024	USA	TURKEY	SAMN44102808	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR30932718	131799690	449739	24-028305-001	2024	USA	TURKEY	SAMN44102807	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR30932719	129416657	438923	24-028248-004	2024	USA	CATTLE	SAMN44102806	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932720	119409050	404788	24-028248-003	2024	USA	CATTLE	SAMN44102805	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932721	138227777	467869	24-028248-002	2024	USA	CATTLE	SAMN44102804	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932722	135349357	459557	24-028248-001	2024	USA	CATTLE	SAMN44102803	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932723	157250496	551394	24-028247-004	2024	USA	CATTLE	SAMN44102802	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932724	145231532	500585	24-028247-003	2024	USA	CATTLE	SAMN44102801	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932725	123198817	417678	24-028247-002	2024	USA	CATTLE	SAMN44102800	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932726	132338782	447935	24-028247-001	2024	USA	CATTLE	SAMN44102799	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932727	433119907	1460709	24-026219-003	2024	USA	CATTLE	SAMN44102772	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932728	106174005	358765	24-028246-001	2024	USA	CATTLE	SAMN44102798	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932729	139921275	474473	24-028243-004	2024	USA	CATTLE	SAMN44102797	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932730	117339380	397656	24-028243-002	2024	USA	CATTLE	SAMN44102796	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932731	114448827	387553	24-028090-001	2024	USA	CATTLE	SAMN44102795	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932732	35322456	119047	24-027807-003	2024	USA	CATTLE	SAMN44102794	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932733	28354964	95328	24-027807-002	2024	USA	CATTLE	SAMN44102793	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932734	836803364	2817809	24-027807-001	2024	USA	CATTLE	SAMN44102792	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932735	206520370	697249	24-027805-003	2024	USA	CATTLE	SAMN44102791	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932736	190487781	644056	24-027805-002	2024	USA	CATTLE	SAMN44102790	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932737	50668806	171236	24-027805-001	2024	USA	CATTLE	SAMN44102789	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932738	463832149	1566763	24-025996-002	2024	USA	CATTLE	SAMN44102771	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932739	56459382	190243	24-027665-001	2024	USA	CATTLE	SAMN44102788	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932740	68358193	230223	24-027664-001	2024	USA	CATTLE	SAMN44102787	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932741	113681993	384225	24-027662-001	2024	USA	CATTLE	SAMN44102786	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932742	645010339	2178696	24-027661-001	2024	USA	CATTLE	SAMN44102785	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932743	140615456	475895	24-027660-001	2024	USA	CATTLE	SAMN44102784	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932744	70012050	236470	24-027658-001	2024	USA	CATTLE	SAMN44102783	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932745	84251861	284065	24-027657-001	2024	USA	CATTLE	SAMN44102782	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932746	64708722	217760	24-027656-001	2024	USA	CATTLE	SAMN44102781	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932747	57892167	195685	24-027655-001	2024	USA	CATTLE	SAMN44102780	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932748	64083262	216799	24-027654-001	2024	USA	CATTLE	SAMN44102779	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932749	228840730	771312	24-025996-001	2024	USA	CATTLE	SAMN44102770	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932750	138621249	466281	24-025992-001	2024	USA	CATTLE	SAMN44102769	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932418	330954352	1148556	24-027494-001	2024	USA	Cattle	SAMN44021916	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932419	208461578	715248	24-027472-001	2024	USA	Cattle	SAMN44021915	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932420	257839251	879218	24-027459-001	2024	USA	Cattle	SAMN44021914	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932421	170319483	580865	24-027100-004	2024	USA	Cattle	SAMN44021913	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932422	239494530	816337	24-027100-003	2024	USA	Cattle	SAMN44021912	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932423	142578290	482264	24-026980-001	2024	USA	Cattle	SAMN44021911	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932424	105139489	354808	24-024238-001	2024	USA	Cattle	SAMN44021910	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30932425	114376446	392218	24-023669-001	2024	USA	Cattle	SAMN44021909	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811247	108323710	367570	24-024947-001	2024	USA	CATTLE	SAMN43929807	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811248	71447998	242209	24-027102-002	2024	USA	CATTLE	SAMN43929879	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811249	58909536	200183	24-027102-001	2024	USA	CATTLE	SAMN43929878	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811250	176760205	600238	24-024946-001	2024	USA	CATTLE	SAMN43929806	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811251	52811450	178861	24-027101-001	2024	USA	CATTLE	SAMN43929877	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811252	38103160	129246	24-027100-002	2024	USA	CATTLE	SAMN43929876	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811253	32319770	109926	24-027100-001	2024	USA	CATTLE	SAMN43929875	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811254	46859094	161044	24-027097-003	2024	USA	CATTLE	SAMN43929874	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811255	38120873	129827	24-027097-002	2024	USA	CATTLE	SAMN43929873	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811256	68921385	233504	24-027097-001	2024	USA	CATTLE	SAMN43929872	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811257	45393550	154105	24-027096-002	2024	USA	CATTLE	SAMN43929871	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811258	70222207	237867	24-027092-001	2024	USA	CATTLE	SAMN43929870	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR30811259	60263681	205152	24-027086-004	2024	USA	TURKEY	SAMN43929869	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	poultry_wildbird
SRR30811260	52597383	179734	24-027086-003	2024	USA	TURKEY	SAMN43929868	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	poultry_wildbird
SRR30811261	215240638	751239	24-024945-001	2024	USA	CATTLE	SAMN43929805	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811262	49621362	169195	24-027086-002	2024	USA	TURKEY	SAMN43929867	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	poultry_wildbird
SRR30811263	31391072	108035	24-027086-001	2024	USA	TURKEY	SAMN43929866	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	poultry_wildbird
SRR30811264	75841410	254745	24-026566-001	2024	USA	CATTLE	SAMN43929865	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811265	71811022	242985	24-026564-001	2024	USA	CATTLE	SAMN43929864	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811266	62956776	212388	24-026563-002	2024	USA	CATTLE	SAMN43929863	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811267	90209291	303762	24-026563-001	2024	USA	CATTLE	SAMN43929862	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811268	97841870	329935	24-026562-002	2024	USA	CATTLE	SAMN43929861	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811269	85925434	290072	24-026562-001	2024	USA	CATTLE	SAMN43929860	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811270	120989732	407720	24-026560-004	2024	USA	CATTLE	SAMN43929859	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811271	146664082	494574	24-026560-003	2024	USA	CATTLE	SAMN43929858	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811272	61337139	207501	24-023571-001	2024	USA	CATTLE	SAMN43929804	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811273	107757604	363282	24-026560-002	2024	USA	CATTLE	SAMN43929857	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811274	120771212	406918	24-026560-001	2024	USA	CATTLE	SAMN43929856	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811275	91320189	307331	24-026553-001	2024	USA	CATTLE	SAMN43929855	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811276	107179828	362249	24-026550-001	2024	USA	CATTLE	SAMN43929854	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811277	509084864	1729593	24-026360-017	2024	USA	CATTLE	SAMN43929853	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811278	542545710	1852744	24-026360-014	2024	USA	CATTLE	SAMN43929852	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811279	705040023	2432870	24-026360-013	2024	USA	CATTLE	SAMN43929851	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811280	207092273	699758	24-026360-011	2024	USA	CATTLE	SAMN43929850	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811281	223961221	754973	24-026360-010	2024	USA	CATTLE	SAMN43929849	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811282	130495663	442338	24-026360-009	2024	USA	CATTLE	SAMN43929848	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811283	160105461	541832	24-023569-001	2024	USA	CATTLE	SAMN43929803	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811284	185118638	627924	24-026360-008	2024	USA	CATTLE	SAMN43929847	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811285	178689403	604046	24-026360-007	2024	USA	CATTLE	SAMN43929846	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811286	187200822	637084	24-026360-005	2024	USA	CATTLE	SAMN43929845	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811287	307127188	1037786	24-026360-004	2024	USA	CATTLE	SAMN43929844	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811288	185998072	625539	24-026360-003	2024	USA	CATTLE	SAMN43929843	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811289	302455338	1020421	24-026360-002	2024	USA	CATTLE	SAMN43929842	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811290	263911227	892943	24-026360-001	2024	USA	CATTLE	SAMN43929841	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811291	249849052	848845	24-026219-010	2024	USA	CATTLE	SAMN43929840	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811292	264672231	892876	24-026219-009	2024	USA	CATTLE	SAMN43929839	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811293	300452242	1013356	24-026219-006	2024	USA	CATTLE	SAMN43929838	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811294	137350265	466923	24-023564-001	2024	USA	CATTLE	SAMN43929802	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811295	247978351	837298	24-026219-005	2024	USA	CATTLE	SAMN43929837	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811296	202345975	681654	24-026219-004	2024	USA	CATTLE	SAMN43929836	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811297	224493136	756414	24-025996-003	2024	USA	CATTLE	SAMN43929835	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811298	200345871	680618	24-025992-004	2024	USA	CATTLE	SAMN43929834	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811299	220093939	742145	24-025992-003	2024	USA	CATTLE	SAMN43929833	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811300	130093278	442564	24-025992-002	2024	USA	CATTLE	SAMN43929832	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811301	133104266	456136	24-025751-003	2024	USA	CATTLE	SAMN43929831	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811302	115273359	394066	24-025751-002	2024	USA	CATTLE	SAMN43929830	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811303	114948904	392502	24-025749-001	2024	USA	CATTLE	SAMN43929829	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811304	128571067	440851	24-025748-003	2024	USA	CATTLE	SAMN43929828	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811305	150426467	509685	24-024710-004	2024	USA	CATTLE	SAMN43929801	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811306	168583082	576078	24-025748-002	2024	USA	CATTLE	SAMN43929827	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811307	119041170	406899	24-025748-001	2024	USA	CATTLE	SAMN43929826	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811308	132480955	452106	24-025747-008	2024	USA	CATTLE	SAMN43929825	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811309	129002514	442379	24-025747-007	2024	USA	CATTLE	SAMN43929824	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811310	152908578	522414	24-025747-006	2024	USA	CATTLE	SAMN43929823	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811311	154280555	526753	24-025747-005	2024	USA	CATTLE	SAMN43929822	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811312	157250216	536036	24-025747-004	2024	USA	CATTLE	SAMN43929821	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811313	111557683	382678	24-025747-003	2024	USA	CATTLE	SAMN43929820	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811314	102667472	352055	24-025747-002	2024	USA	CATTLE	SAMN43929819	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811315	203979798	698328	24-025747-001	2024	USA	CATTLE	SAMN43929818	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811316	179249278	607857	24-024710-002	2024	USA	CATTLE	SAMN43929800	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811317	169783424	580615	24-025746-004	2024	USA	CATTLE	SAMN43929817	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811318	129150220	441841	24-025746-002	2024	USA	CATTLE	SAMN43929816	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811319	95266111	325278	24-025746-001	2024	USA	CATTLE	SAMN43929815	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811320	104632902	355890	24-025576-001	2024	USA	CATTLE	SAMN43929814	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811321	118024949	401343	24-025575-001	2024	USA	CATTLE	SAMN43929813	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811322	110529407	376768	24-025573-001	2024	USA	CATTLE	SAMN43929812	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811323	205169195	700193	24-025091-002	2024	USA	CATTLE	SAMN43929811	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811324	189044487	641104	24-025091-001	2024	USA	CATTLE	SAMN43929810	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811325	130818553	442594	24-024949-001	2024	USA	CATTLE	SAMN43929809	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811326	152707312	517695	24-024948-001	2024	USA	CATTLE	SAMN43929808	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811327	93501872	317077	24-023570-001	2024	USA	CATTLE	SAMN43929799	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30811328	129724602	440265	24-023561-001	2024	USA	CATTLE	SAMN43929798	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30633346	171682839	340887	24-024698-002	2024	USA	Cattle	SAMN43571172	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30633347	151683551	314715	24-024240-001	2024	USA	Cattle	SAMN43571171	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572416	225491873	769627	24-023930-012-original	2024	USA	Cattle	SAMN43495126	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572417	105845509	361701	24-023930-011-original	2024	USA	Cattle	SAMN43495125	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572418	126525464	430834	24-023930-010-original	2024	USA	Cattle	SAMN43495124	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572419	123694982	422817	24-023930-007-original	2024	USA	Cattle	SAMN43495123	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572420	113740362	388553	24-023930-006-original	2024	USA	Cattle	SAMN43495122	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572421	99137576	337741	24-023930-005-original	2024	USA	Cattle	SAMN43495121	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572422	171313329	583231	24-023930-004-original	2024	USA	Cattle	SAMN43495120	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572423	51517141	174218	24-024713-002-original	2024	USA	Cattle	SAMN43495137	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572424	149656951	509214	24-023930-003-original	2024	USA	Cattle	SAMN43495119	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR30572425	39352481	133661	24-024712-003-original	2024	USA	Cattle	SAMN43495136	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
